tweetDate,handle,text
Mon Oct 28 07:30:34 +0000 2019,Uribe_guille,"3 noticias para empezar el día y que contamos en @AUDIOmercados 

🎙🇨🇳avanza que el texto del acuerdo fase 1 está casi cerrado
🎙Francia acepta extensión 3 meses #BrexitExtension 
🎙Bankia y HSBC decepcionan con caídas de beneficio de más de 20%

#EURUSD #GBPUSD #ibex35 #DAX30 https://t.co/8TZsE0r8Gt"
Mon Oct 28 07:34:13 +0000 2019,Uribe_guille,"Claves del día para las #Bolsas via @AUDIOmercados 

-Decision UE extensión #Brexit 
-Parlamento debate elecciones #BorisJohnson 
-Balanza Comercial 🇺🇸 
-Último Discurso Mario #Draghi 
-RR #alphabet AT&amp;T

#WallStreet #BCE #DowJones #SP500 #ibex35 #eurostoxx50 #Traders https://t.co/sIzzm3uimD"
Sun Oct 27 10:11:09 +0000 2019,Isabel_amanecer,"@FSocialistas @AlrediMara 😂😂😂😂😂
Los sociatas #NosTomanPorTontos
Quien quería elecciones era #PedroSanchez al creer en las encuestas, obedecer a la CEOE y el #Ibex35 y hacer caso al asesor de los @populares Redondo
#TenemosMemoria #DespidoGratis #MochilaAustriaca 
#RegimenDel78 #PPSOE #MienteComoInda https://t.co/mzgtvdEuQw"
Mon Oct 28 10:23:29 +0000 2019,designetworking,Muy grande @luisdeber y su @fundacionronsel la cual apoyaba a los #emprendedores Antes que se convirtiera en estratégico para el #RSC del #IBEX35  porque La persona es tan importante como la idea 👏
Tue Oct 29 15:00:00 +0000 2019,OIenValencia,"⚠Los altos ejecutivos del #ibex35 (principales empresas españolas) COBRAN 123 VECES EL SALARIO MEDIO DE SUS PLANTILLAS. 

Desvelamos el impacto ☹ que tienen las principales empresas de España en la desigualdad 👉🏽👉🏽👉🏽 #QuienParteyReparte https://t.co/jgfg5SaheQ"
Mon Oct 28 13:16:39 +0000 2019,CAONGD,A las 20h podéis escuchar en @Radiopolis88_0 un nuevo #Surtopías. Con @OIenSevilla sobre #desigualdad e #Ibex35; la realidad de las personas sin hogar en Sevilla con @ParaMacarena; el trabajo del Colectivo Mujeres Diversas y Paz #Colombia; y el maridaje chocolate-vinos de jerez https://t.co/OJxh0XC2RJ
Sun Oct 27 09:11:30 +0000 2019,Joanrasan,Per a tindre un sistema fiscal just i reduir les desigualtats cal que les grans empreses #ibex35 pagen els impostos que els corresponen. Visualitzeu el meu vídeo sobre l'informe #QuienParteyReparte de @OxfamIntermon  @OIenValencia @XJusticiaFiscal https://t.co/ki5UQ3n4nT
Thu Oct 24 17:38:30 +0000 2019,HorcajoXavier,"PULSO ECONÓMICO: Hoy Sara Carbonell y Antonio Banda, a las 20h en El Toro tv/ Intereconomia.

#pulsoeconomico #economia #ibex35 #bolsa #paro #xavierhorcajo #euro #ipc #hipoteca #vivienda #pib #eltorotv #telecomunicaciones #construccion #renovables #banca #eurozona #bce #brexit https://t.co/5lNU2ZR5HH"
Sun Oct 27 05:57:25 +0000 2019,ManelCarmonaC,"@pmklose Casi, casi... 
En el caso del #PPSOE
las políticas públicas las decide el #IBEX35 y el Gobierno hace el teatrillo de adoptarlas, y efectivamente los Ministerios las ejecutan.
Nos falta una cosita. Los medios de comunicación del #IBEX35 nos venden las medidas.
#L6Niglesias"
Fri Oct 25 19:10:38 +0000 2019,Joanrasan,Tenim nou vídeo del canal #Valentúbers #ParlemdEconomia sobre les desigualtats econòmiques a partir del nou informe de Intermón Oxfam sobre l'impacte de les empreses de l' #IBEX35 No se'l podeu perdre @valentubers @PlataformaPV  @DaDPV @VEUcoordinadora https://t.co/ki5UQ3n4nT
Thu Oct 24 09:54:05 +0000 2019,ExpansionBolsa,El #Ibex35 intenta apuntalar los 9.400 puntos https://t.co/ystfaVb7k1 #Bolsa #mercados https://t.co/fNm6YUVRER
Thu Oct 24 16:05:59 +0000 2019,OxfamIntermon,"HILO | ¿Qué podrían hacer las grandes empresas para reducir la #desigualdad? #QuienParteyReparte #Ibex35
✅Aumentar el salario mínimo interprofesional hasta 1.000€ 
✅Reforzar las inspecciones  
✅Salarios más equitativos https://t.co/ly4gnWLuFv"
Sat Oct 26 08:31:19 +0000 2019,OIenAlicante,"Publicamos un nuevo informe que aporta, por primera vez, una panorámica del impacto de las empresas del #IBEX35 en la #desigualdad. 

#QuienParteyReparte, descárgalo aquí:
 
https://t.co/j2PK7EMT8O https://t.co/963j4StcHc"
Fri Oct 25 13:29:57 +0000 2019,RevistaHaz,"Solo el 26% de miembros de los consejos de administración del #IBEX35 son #mujeres. @RedElectricaREE, @caixabank e @iberdrola, las empresas que más presencia femenina tienen en sus consejos. Y las que menos? @womenceo_es #igualdad https://t.co/EY6qGwpUTT https://t.co/2wfDYGwHsi"
Fri Oct 25 15:50:32 +0000 2019,Joanrasan,Vídeo que reflexiona sobre els resultats aportats per l'informe #Intermón #Oxfam dels impactes de les empreses de l' #Ibex35 sobre les desigualtats @POBRESAZEROCV @RecortesCero @Oxfamvng @oxfam_es @CVONGD @SETEMPV https://t.co/ki5UQ3n4nT
Thu Oct 24 16:55:06 +0000 2019,OIenValencia,"Las #empresas del #IBEX35 pueden hacer mucho para reducir las #desigualdades
#QuienParteyReparte 
 👀⬇️🧵"
Sat Oct 26 13:17:35 +0000 2019,Joanrasan,Els directius de les empreses de l' #ibex35 cobren salaris que són 123 vegades el salari mitjà i les dones cobren un 15% menys que els homes. L'informe  #Quienparteyreparte de #Oxfamintermon mostra les desigualtats econòmiques de les grans empreses https://t.co/ki5UQ3n4nT
Fri Oct 25 07:53:14 +0000 2019,REDFEMP_TyP,"Solo el 26% de miembros de los consejos de administración del #IBEX son #mujeres
vía @Compromiso_Empr

cc @womenceo_es
#Igualdad #BuenGobierno #empresas #IBEX35

https://t.co/66Gt7zc2MO"
Thu Oct 24 09:52:10 +0000 2019,OIenValencia,"Publicamos el informe 🐀#QuienParteyReparte, una panorámica del impacto de las empresas del #IBEX35 en la #desigualdad. Descárgalo aquí: https://t.co/hokXCKUSH2 https://t.co/XaXni0i8lH"
Fri Oct 25 14:30:52 +0000 2019,OxfamIntermon,"RESPUESTA: 123 es el número de veces que el salario de los altos ejecutivos del #IBEX35 supera al salario medio de sus plantillas. En 2018 mientras se reducía un 1,2% el salario medio, el de los altos directivos se incrementaba un 6%. 
#QuienParteyReparte https://t.co/9o5JOWDayq https://t.co/RfiT8Jhx71"
Fri Oct 25 12:40:04 +0000 2019,OxfamIntermon,"El desvío de beneficios de las grandes empresas hacia paraísos fiscales le cuesta cada año a España 3.250 millones de euros. Este comportamiento no hace más que contribuir a aumentar la #desigualdad.
#IBEX35 #QuienParteyReparte 

@elespanolcom 
https://t.co/5cMSurwZre"
Sat Oct 26 19:16:22 +0000 2019,Albitamix,"#IBEX35 Gráfico Diario _ A pesar de la euforia y rotura de máximos de USA y otras Bolsas europeas, nuestro índice aún no ha podido con su resistencia (marcada en rojo - área)  9450 - 9600 https://t.co/BNjNfOvE4s"
Sat Oct 26 11:51:00 +0000 2019,oxfamvigo,"Publicamos un nuevo informe que aporta, por primera vez, una panorámica del impacto de las empresas del #IBEX35 en la #desigualdad. 

#QuienParteyReparte, descárgalo aquí:
 
https://t.co/EYUfaLb39m https://t.co/IN65xGJNYL"
Fri Oct 25 20:12:08 +0000 2019,abelac62,"#IBEX35 Superando la directriz bajista que viene desde los máximos de 2017. Está en zona de resistencia, aunque su resistencia más importante está en la zona de los 9600, en donde, de superar, confirmaría el cambio de tendencia al realizar máx. y mín. crecientes. https://t.co/iCfXcDnpvU"
Thu Oct 24 15:13:58 +0000 2019,OxfamIntermon,"HILO | 📊El informe “#QuienParteyReparte” desvela cómo, las empresas del #IBEX35, contribuyen a incrementar (aún más) la #desigualdad. 

Algunos datos demoledores: 
⛔️El sueldo medio en 2018 se redujo un 1,2%, mientras el de los altos directivos se incrementaba un 6%. https://t.co/9AwqEN3UVQ"
Fri Oct 25 08:24:02 +0000 2019,rintereconomia,"#ENDIRECTO #ConsultorioDeBolsa con @ebolinches 
#Ibex35 ¿Los 9.400 puntos aguantarán? https://t.co/h112bAXE9X"
Wed Oct 23 16:14:38 +0000 2019,Renta4,"El #Ibex35 cerró la sesión del miércoles en plano.

🇪🇸 #Ibex35  🔼 +0,05% (9.385 puntos)

Mayores subidas:

#ArcelorMittal 🔼 +1,88%
#Repsol 🔼 +1,20%
#Acerinox  🔼 +1,02%

Mayores caídas: 

#Ence🔻-4,65%
#Cellnex🔻-2,26%
#Aena🔻-1,64%"
Wed Oct 23 14:38:15 +0000 2019,Chema_Vera,"805 filiales en paraísos fiscales
60.000 mill en créditos fiscales, impuestos que no pagarán
123+salario ejecutivos que media plantilla
15% brecha salarial de género
+beneficios a dividendos-a impuestos y salarios
Informe Desigualdad #IBEX35 @OxfamIntermon https://t.co/eBC6edktyG https://t.co/hy7Tginpyq"
Thu Oct 24 06:31:17 +0000 2019,Ruben_glz3,"🔥 BOOOM 🔥
Resultados de #FaesFarma:
- Ingresos +11,6%.
-EBITDA +34,9%.
- Beneficio +26,5%.
- Destaca la cuenta de ""Otros ingresos"" con un +70%.
- Sin deuda neta.
- Margen EBITDA de 27,3%.
- Margen de beneficios 19, 8%.

Gran expansión de márgenes.

#IBEX #IBEX35 #BOLSA"
Wed Oct 23 13:48:55 +0000 2019,OxfamIntermon,"PREGUNTA ¿Cuánto más crees que ganan los directivos de las grandes empresas españolas respecto a los empleados/as?  
#QuienParteyReparte #IBEX35 
Consulta si acertaste 👉 https://t.co/9o5JOWDayq"
Wed Oct 23 10:02:10 +0000 2019,JusticiaFis,"🏝️Al 2018, les empreses de l’#IBEX35 han disminuït la seva presència només un 6% en paradisos fiscals, i encara hi mantenen  805 filials. Es calcula que trigarien 15 anys a reduir-la a zero.
🤷‍♀️🤷‍♂️ #QuienParteyReparte
#IBex35 #ParaísosFiscales
Informe: https://t.co/0n3Haoa6UM https://t.co/eKoeYqGj0Y"
Wed Oct 23 09:55:12 +0000 2019,OIenValencia,"🤑😎Empreses de l’#IBEX35: les enormes diferències salarials, la insuficient proporció que paguen d’impostos o la bretxa salarial de gènere, són alguns dels comportaments que contribueixen a augmentar la #desigualdad. #QuienParteyReparte 
👉Informe https://t.co/jgfg5SaheQ https://t.co/9ssGR78YNK"
Wed Oct 23 13:22:39 +0000 2019,OxfamIntermon,"PREGUNTA ¿Qué porcentaje de mujeres crees que ocupan puestos directivos en las empresas del #IBEX35?
#QuienParteyReparte 

Consulta si acertaste👉https://t.co/9o5JOWDayq"
Thu Oct 24 07:30:00 +0000 2019,CatalunyaPlural,"Los directivos de las empresas del #IBEX35 cobran 123 veces más que la media de sus trabajadores
Así lo constata un informe de @OxfamIntermon
https://t.co/kcXdrP3EgB"
Thu Oct 24 06:38:30 +0000 2019,andergsolana,"Desmontar el #franquismo pasa por expropiar a las grandes fortunas que se construyeron sobre la represión y la extorsión, aunque estén en el #Ibex35. El PSOE nunca lo hará. Ver el fantástico especial sobre esta ""herencia"" de @lamarea_com #Franco"
Wed Oct 23 11:00:09 +0000 2019,IMaciasAymar,"Las empresas dejan su huella en la #desigualdad a través de sus impuestos, sus salarios, y los dividendos a accionistas... las empresas del #IBEX35 lo pueden hacer mucho mejor https://t.co/ugIvOsNkqp 
+ info: https://t.co/QAbLrB0So7 https://t.co/kAmbXFi2rA"
Wed Oct 23 13:30:13 +0000 2019,_infoLibre,"El #Ibex35 perpetúa la #desigualdad: los sueldos de sus altos directivos crecen un 6% y los de sus empleados bajan un 1,2%, por @_CarrascoLara https://t.co/0j55tTaE81 https://t.co/9vQd1n5cZE"
Wed Oct 23 18:01:04 +0000 2019,OxfamIntermon,"El sueldo medio en empresas del #IBEX35 en 2018 se redujo un 1,2% mientras el de los altos directivos se incrementaba un 6%. #QuienParteyReparte, un informe que desvela el impacto de las principales empresas de España en la #desigualdad. 
https://t.co/tDoKtgcvcw https://t.co/ZFRVNfGp2M"
Wed Oct 23 20:00:00 +0000 2019,La2noticias_tve,"Según #Oxfam los altos cargos del #Ibex35 pueden llegar a cobrar 123 veces el salario de uno de sus trabajadores. Además este estudio también revela que las #mujeres, de media, cobran un 15% menos que los hombres, ya que no acceden a puestos de calidad. @OxfamIntermon @oxfam_es https://t.co/zKv8Wv4XEE"
Wed Oct 23 15:11:20 +0000 2019,elespanolcom,"Las empresas del #Ibex35 desvían 13.000 millones de euros de beneficios a paraísos fiscales 
https://t.co/RVDScfccjr #Economía"
Wed Oct 23 18:01:33 +0000 2019,HorcajoXavier,"PULSO ECONÓMICO: hoy JC Higueras y Darío Garcia. A las 20h en El Toro tv/Intereconomia.

#pulsoeconomico #economia #ibex35 #bolsa #paro #xavierhorcajo #euro #ipc #hipoteca #vivienda #pib #eltorotv #telecomunicaciones #construccion #renovables #banca #pensiones #eurozona #brexit https://t.co/urvu8XfLnI"
Wed Oct 23 14:14:33 +0000 2019,OxfamIntermon,"PREGUNTA ¿Cuál crees que es la diferencia salarial entre mujeres y hombres en empresas españolas? 
#QuienParteyReparte #IBEX35 

Consulta si acertaste 👉 https://t.co/9o5JOWDayq"
Wed Oct 23 13:27:11 +0000 2019,OIenValencia,"Nos preocupamos de cómo va la bolsa, de si sube o bajan las acciones de las empresas del #IBEX35, PERO lo que debería preocuparnos es dónde pagan sus impuestos
Así nos va #QuienParteyReparte 

Nuevo informe de @OxfamIntermon https://t.co/jgfg5SaheQ
#ParaísosFiscales #Desigualdad https://t.co/xx7S8OLnQc"
Wed Oct 23 10:15:03 +0000 2019,OxfamIntermon,"Empresas del #IBEX35: las enormes diferencias salariales, la insuficiente proporción que pagan de impuestos o la brecha salarial de género, son algunos de los comportamientos que contribuyen a aumentar la #desigualdad.  
#QuienParteyReparte
https://t.co/wm7xIf49Vu"
Wed Oct 23 12:39:40 +0000 2019,OIenZaragoza,"¿Sabes cómo influyen las empresas del #IBEX35 en la desigualdad?
El informe ""Quien parte y reparte"" analiza el comportamiento de las 35 empresas que cotizan en bolsa y su influencia en la desigualdad. #QuienParteyReparte
Puedes leer el informe aquí 👇👇👇
https://t.co/cN9lwW0qX1"
Thu Oct 24 08:25:54 +0000 2019,EContables,"🔎 Estructura de la financiación de las #empresas del #IBEX35 (2018).

vía @CincoDiascom https://t.co/LELmpUXkPK https://t.co/FPzloFYCNK"
Mon Oct 21 16:16:22 +0000 2019,luisartolu,La #banca impulsa al #Ibex35 por encima de los 9.400 puntos https://t.co/hkNA4p95cH vía @valenciaplaza
Wed Oct 23 08:50:41 +0000 2019,gerardotc,"Hola, Pedro Sánchez: ya que estás a tope con lo de condenar, estaría bien que condenaras que las empresas del IBEX manejan su dinero en paraísos fiscales.
#QuienParteyReparte #IBEX35 #desigualdad"
Wed Oct 23 09:06:49 +0000 2019,JL_SR2022,"Las empresas del IBEX tienen 805 filiales en paraísos fiscales, y sus directivos ganan 123 veces más que sus empleados.

🔊🔊 ¡Que viene la crisis, que viene la crisis!! 

#QuienParteyReparte #IBEX35 #desigualdad"
Wed Oct 23 09:50:07 +0000 2019,iDiarioES,"Hay cinco veces más millonarios (pero el problema son los catalanes que ""hacen cosas"")
#Catalunya #IBEX35
https://t.co/sG0DdfEKo2"
Wed Oct 23 08:46:22 +0000 2019,gerardotc,Las empresas del IBEX tienen 805 filiales en paraísos fiscales. Porque amar a España muy fuerte no significa dejar de conocer mundo. #QuienParteyReparte #IBEX35 #desigualdad
Wed Oct 23 08:30:06 +0000 2019,OxfamIntermon,"Los altos ejecutivos del #IBEX35 cobran 123 veces el salario medio de sus plantillas. Desvelamos el impacto que tienen las principales empresas de España en la desigualdad #QuienParteyReparte
https://t.co/nFqXSAHotr"
Wed Oct 23 08:24:04 +0000 2019,ObservatorioRS,"Nuestros compañeros de @OxfamIntermon ponen el foco sobre cómo distribuyen valor las empresas del #IBEX35 en su último informe. Un repaso a la #desigualdad en
fiscalidad, brecha salarial y reparto de beneficios."
Tue Oct 22 15:26:39 +0000 2019,Fund_Diversidad,"El #ÁrboldelaInnoDiversidad ya está generando un gran interés y expectativas entre las empresas de nuestro país. Entre las organizaciones que lo han cumplimentado, 150 son grandes empresas y 17 del #Ibex35.
https://t.co/ENHUHeFOga https://t.co/F69oYw2EoV"
Tue Oct 22 17:52:26 +0000 2019,HorcajoXavier,"PULSO ECONÓMICO: hoy A. Climent y J.L.Fernandez a las 2OH en El Torotv/Intereconomia.

#pulsoeconomico #economia #ibex35 #bolsa #paro #xavierhorcajo #euro #ipc #hipoteca #vivienda #pib #eltorotv #telecomunicaciones #construccion #renovables #banca #pensiones #eurozona #brexit https://t.co/dzbq4KzTsH"
Tue Oct 22 10:42:06 +0000 2019,Thenotfakeme,"@tombcn @guardian Tom,the embedded journos in Spain just cut and paste Spanish media/Spanish State propoganda, they have abandoned all journalistic norms on Impartiality,the lure of the #IBEX35 gratuities and those lavish invites trump's truth,they will never bite the hand that feeds them so well."
Wed Oct 23 09:47:19 +0000 2019,pcantarell,"L’empremta que les empreses de l’IBEX 35 deixen sobre la desigualtat  Consulta l'informe d' @OxfamIntermon 
https://t.co/le1cC7kXXj
#QuienParteyReparte  #IBEX35  #desigualdad https://t.co/HFRtIxcJlW"
Tue Oct 22 08:16:47 +0000 2019,RpgPodemos,#QuienTieneQueDormir es el pueblo y no el #ibex35.... Si eres de izquierdas @ahorapodemos #UnidasPodemos es tú partido (el que mira por TÍ) y no por los intereses de los bancos y los que no se presentan a las elecciones https://t.co/Wafel05xVn
Wed Oct 23 09:00:42 +0000 2019,OxfamIntermon,"Empresas del #IBEX35: salarios descomunales para sus máximos responsables mientras las mujeres contratadas sobran de promedio un 15% menos que sus compañeros. #QuienParteyReparte 
#Desigualdad
https://t.co/svAAdbfagn"
Tue Oct 22 06:33:37 +0000 2019,StaminaTraders,"Como vienen los #futuros #Indices #FelizMartes 
#Ibex35 -0,08%
#DAX +0,12%
#esx50 +0,11%
#SP500 +0,14%
@StaminaTraders @pakotrading @BolsaInversion @valenciaplaza @Pep_Jimenez @mauriciopriego @GiancarloPrisco @pratseva @practifinanzas @LUQUEORTIGOSA @optimissa @trade4returns"
Wed Oct 23 07:41:02 +0000 2019,Chema_Vera,"Un completo repaso a la contribución de las empresas del #Ibex35 a la Desigualdad:
fiscalidad, brechas salariales y reparto de beneficios. 
Informe @OxfamIntermon
 https://t.co/7rMXwMOtS0 vía @elpais_economia"
Mon Oct 21 16:46:25 +0000 2019,labuhardilla68,"#QuienTieneQueDormir bien eres TÚ
Eres un traidor @sanchezcastejon y tu @PSOE corrupto lo mismo.
Os importa un bledo como lo pasamos las familias trabajadoras para poder vivir con un mínimo de dignidad. Mientras apoyáis a los que nos roban, del #Ibex35
https://t.co/0oTtJjh5N7"
Mon Oct 21 19:54:01 +0000 2019,Bolsacarlosmari,"#Ibex35 puede y debe seguir subiendo hacia la zona 9.575 - 9.600 puntos, capital en posiciones compradoras, media de 30 semanas en disposición de girar creciente, velas semanales. https://t.co/g9ltO7miPV"
Wed Oct 23 09:30:18 +0000 2019,_infoLibre,"El #Ibex35 perpetúa la #desigualdad: los sueldos de sus altos directivos crecen un 6% y los de sus empleados bajan un 1,2%, por @BegoPRamirez https://t.co/0j55tTaE81 https://t.co/tvjhQTxP6r"
Wed Oct 23 08:34:49 +0000 2019,OIenValencia,"#QuienParteyReparte 
#IBEX35"
Wed Oct 23 07:24:54 +0000 2019,OxfamIntermon,"Empresas del #IBEX35: diferencias salariales gigantescas, pago de impuestos más que insuficiente... ¿quién contribuye a aumentar la #desigualdad? Lanzamos #QuienParteyReparte https://t.co/9o5JOWDayq https://t.co/Xs9K9Wz9T1"
Fri Oct 18 14:16:52 +0000 2019,MonederoJC,"Mientras el PP y el PSOE se ponen de acuerdo en Europa para traer los planes privados de pensiones a España y asolar las públicas, los medios llenan su portadas con el Madrid-Barça. ¿Para qué poner en portada la marcha de los jubilados? Solo es el futuro de nuestras pensiones... https://t.co/i3N9GC5O52"
